discrete_classification,discrete_classification-proba,bare-coverfraction,urban-coverfraction,crops-coverfraction,grass-coverfraction,moss-coverfraction,water-permanent-coverfraction,water-seasonal-coverfraction,shrub-coverfraction,snow-coverfraction,tree-coverfraction,forest_type,data-density-indicator,system:index,name
50,,0,100,0,0,0,0,0,0,0,0,,68,74,node74
50,,0,100,0,0,0,0,0,0,0,0,,68,75,node75
50,,0,100,0,0,0,0,0,0,0,0,,68,76,node76
50,,0,100,0,0,0,0,0,0,0,0,,68,77,node77
50,,0,100,0,0,0,0,0,0,0,0,,68,78,node78
50,,0,100,0,0,0,0,0,0,0,0,,68,79,node79
50,,0,100,0,0,0,0,0,0,0,0,,67,80,node80
50,,0,100,0,0,0,0,0,0,0,0,,67,81,node81
50,,0,99,0,1,0,0,0,0,0,0,,68,82,node82
50,,0,96,0,4,0,0,0,0,0,0,,42,83,node83
50,,0,100,0,0,0,0,0,0,0,0,,67,84,node84
50,,7,76,0,9,0,0,0,4,0,4,0,67,85,node85
50,,0,92,0,3,0,0,9,0,0,5,0,68,86,node86
50,,0,92,0,3,0,0,9,0,0,5,0,68,87,node87
50,,0,100,0,0,0,0,0,0,0,0,,68,88,node88
50,,0,100,0,0,0,0,0,0,0,0,,68,89,node89
50,,0,100,0,0,0,0,0,0,0,0,,68,90,node90
50,,0,100,0,0,0,0,0,0,0,0,,68,91,node91
50,,0,100,0,0,0,0,0,0,0,0,,68,92,node92
50,,0,100,0,0,0,0,0,0,0,0,,68,93,node93
50,,0,100,0,0,0,0,0,0,0,0,,68,94,node94
50,,0,100,0,0,0,0,0,0,0,0,,68,95,node95
50,,0,100,0,0,0,0,0,0,0,0,,68,96,node96
50,,0,100,0,0,0,0,0,0,0,0,,68,97,node97
50,,0,100,0,0,0,0,0,0,0,0,,68,98,node98
50,,0,100,0,0,0,0,0,0,0,0,,68,99,node99
50,,0,100,0,0,0,0,0,0,0,0,,68,100,node100
50,,0,100,0,0,0,0,0,0,0,0,,68,101,node101
50,,0,100,0,0,0,0,0,0,0,0,,68,102,node102
50,,0,100,0,0,0,0,0,0,0,0,,68,103,node103
50,,0,100,0,0,0,0,0,0,0,0,,68,104,node104
50,,0,100,0,0,0,0,0,0,0,0,,68,105,node105
50,,0,100,0,0,0,0,0,0,0,0,,68,106,node106
50,,0,100,0,0,0,0,0,0,0,0,,68,107,node107
50,,0,100,0,0,0,0,0,0,0,0,,68,108,node108
50,,0,100,0,0,0,0,0,0,0,0,,68,109,node109
50,,0,100,0,0,0,0,0,0,0,0,,68,110,node110
50,,0,100,0,0,0,0,0,0,0,0,,68,111,node111
50,,0,100,0,0,0,0,0,0,0,0,,68,112,node112
50,,0,100,0,0,0,0,0,0,0,0,,68,113,node113
50,,0,100,0,0,0,0,0,0,0,0,,68,114,node114
50,,0,100,0,0,0,0,0,0,0,0,,68,115,node115
50,,0,100,0,0,0,0,0,0,0,0,,68,116,node116
50,,0,100,0,0,0,0,0,0,0,0,,68,117,node117
50,,0,100,0,0,0,0,0,0,0,0,,68,118,node118
50,,0,100,0,0,0,0,0,0,0,0,,68,119,node119
50,,0,100,0,0,0,0,0,0,0,0,,68,120,node120
50,,0,100,0,0,0,0,0,0,0,0,,68,121,node121
50,,0,100,0,0,0,0,0,0,0,0,,68,122,node122
50,,0,100,0,0,0,0,0,0,0,0,,68,123,node123
50,,0,100,0,0,0,0,0,0,0,0,,68,124,node124
50,,0,100,0,0,0,0,0,0,0,0,,68,125,node125
50,,0,100,0,0,0,0,0,0,0,0,,68,126,node126
50,,0,100,0,0,0,0,0,0,0,0,,68,127,node127
50,,0,100,0,0,0,0,0,0,0,0,,68,128,node128
50,,0,100,0,0,0,0,0,0,0,0,,68,129,node129
50,,0,100,0,0,0,0,0,0,0,0,,68,130,node130
50,,0,100,0,0,0,0,0,0,0,0,,68,131,node131
50,,0,100,0,0,0,0,0,0,0,0,,68,132,node132
50,,0,100,0,0,0,0,0,0,0,0,,68,133,node133
50,,0,100,0,0,0,0,0,0,0,0,,68,134,node134
50,,0,100,0,0,0,0,0,0,0,0,,68,135,node135
50,,0,100,0,0,0,0,0,0,0,0,,67,136,node136
50,,0,99,0,1,0,0,0,0,0,0,,67,137,node137
50,,0,100,0,0,0,0,0,0,0,0,,67,138,node138
50,,0,98,0,2,0,0,0,0,0,0,,67,139,node139
50,,0,100,0,0,0,0,0,0,0,0,,67,140,node140
50,,0,100,0,0,0,0,0,0,0,0,,67,141,node141
50,,0,100,0,0,0,0,0,0,0,0,,67,142,node142
50,,0,100,0,0,0,0,0,0,0,0,,67,143,node143
50,,0,100,0,0,0,0,0,0,0,0,,68,144,node144
50,,0,100,0,0,0,0,0,0,0,0,,68,145,node145
50,,0,100,0,0,0,0,0,0,0,0,,68,146,node146
50,,0,100,0,0,0,0,0,0,0,0,,68,147,node147
50,,0,100,0,0,0,0,0,0,0,0,,68,148,node148
50,,0,100,0,0,0,0,0,0,0,0,,68,149,node149
50,,0,100,0,0,0,0,0,0,0,0,,68,150,node150
50,,0,100,0,0,0,0,0,0,0,0,,68,151,node151
50,,0,100,0,0,0,0,0,0,0,0,,68,152,node152
50,,0,100,0,0,0,0,0,0,0,0,,68,153,node153
50,,0,100,0,0,0,0,0,0,0,0,,68,154,node154
50,,0,100,0,0,0,0,0,0,0,0,,68,155,node155
50,,0,100,0,0,0,0,0,0,0,0,,68,156,node156
50,,0,100,0,0,0,0,0,0,0,0,,68,157,node157
50,,0,100,0,0,0,0,0,0,0,0,,68,158,node158
50,,0,100,0,0,0,0,0,0,0,0,,68,159,node159
50,,0,96,0,4,0,0,0,0,0,0,,67,160,node160
50,,0,90,0,4,0,0,0,0,0,6,0,67,161,node161
50,,0,90,0,4,0,0,0,0,0,6,0,67,162,node162
50,,0,100,0,0,0,0,0,0,0,0,,67,163,node163
50,,0,92,0,3,0,0,9,0,0,5,0,68,164,node164
50,,0,100,0,0,0,0,0,0,0,0,,67,165,node165
50,,0,96,0,4,0,0,0,0,0,0,,42,166,node166
50,,0,100,0,0,0,0,0,0,0,0,,67,167,node167
50,,0,100,0,0,0,0,0,0,0,0,,67,168,node168
50,,0,100,0,0,0,0,0,0,0,0,,67,169,node169
50,,0,98,0,2,0,0,0,0,0,0,,67,170,node170
50,,0,98,0,2,0,0,0,0,0,0,,67,171,node171
50,,7,76,0,9,0,0,0,4,0,4,0,67,172,node172
50,,0,97,0,2,0,0,0,0,0,1,0,68,173,node173
50,,0,98,0,2,0,0,0,0,0,0,,67,174,node174
50,,0,81,0,9,0,0,0,1,0,9,0,67,175,node175
50,,7,76,0,9,0,0,0,4,0,4,0,67,176,node176
50,,0,96,0,4,0,0,0,0,0,0,,42,177,node177
50,,0,99,0,1,0,0,0,0,0,0,,67,178,node178
50,,0,90,0,4,0,0,0,0,0,6,0,67,179,node179
50,,0,100,0,0,0,0,0,0,0,0,,67,180,node180
50,,0,100,0,0,0,0,0,0,0,0,,67,181,node181
50,,0,98,0,2,0,0,0,0,0,0,,67,182,node182
50,,0,100,0,0,0,0,0,0,0,0,,67,183,node183
50,,0,100,0,0,0,0,0,0,0,0,,68,184,node184
50,,0,100,0,0,0,0,0,0,0,0,,68,185,node185
50,,0,100,0,0,0,0,0,0,0,0,,68,186,node186
50,,0,100,0,0,0,0,0,0,0,0,,68,187,node187
50,,0,100,0,0,0,0,0,0,0,0,,68,188,node188
50,,0,100,0,0,0,0,0,0,0,0,,68,189,node189
50,,0,100,0,0,0,0,0,0,0,0,,68,190,node190
50,,0,100,0,0,0,0,0,0,0,0,,68,191,node191
50,,0,100,0,0,0,0,0,0,0,0,,68,192,node192
50,,0,100,0,0,0,0,0,0,0,0,,68,193,node193
50,,0,100,0,0,0,0,0,0,0,0,,68,194,node194
50,,0,100,0,0,0,0,0,0,0,0,,68,195,node195
50,,0,100,0,0,0,0,0,0,0,0,,68,196,node196
50,,0,100,0,0,0,0,0,0,0,0,,68,197,node197
50,,0,100,0,0,0,0,0,0,0,0,,68,198,node198
50,,0,100,0,0,0,0,0,0,0,0,,68,199,node199
50,,0,98,0,2,0,0,0,0,0,0,,67,200,node200
50,,0,96,0,4,0,0,0,0,0,0,,42,201,node201
50,,0,98,0,2,0,0,0,0,0,0,,67,202,node202
50,,0,100,0,0,0,0,0,0,0,0,,67,203,node203
50,,0,100,0,0,0,0,0,0,0,0,,67,204,node204
50,,0,96,0,4,0,0,0,0,0,0,,67,205,node205
50,,0,100,0,0,0,0,0,0,0,0,,67,206,node206
50,,0,96,0,4,0,0,0,0,0,0,,67,207,node207
50,,0,96,0,4,0,0,0,0,0,0,,42,208,node208
50,,0,100,0,0,0,0,0,0,0,0,,67,209,node209
50,,0,96,0,4,0,0,0,0,0,0,,42,210,node210
50,,0,100,0,0,0,0,0,0,0,0,,67,211,node211
50,,0,100,0,0,0,0,0,0,0,0,,67,212,node212
50,,0,100,0,0,0,0,0,0,0,0,,67,213,node213
50,,0,100,0,0,0,0,0,0,0,0,,67,214,node214
50,,0,100,0,0,0,0,0,0,0,0,,67,215,node215
50,,0,90,0,4,0,0,0,0,0,6,0,67,216,node216
50,,0,99,0,1,0,0,0,0,0,0,,67,217,node217
50,,7,76,0,9,0,0,0,4,0,4,0,67,218,node218
50,,0,99,0,1,0,0,0,0,0,0,,67,219,node219
50,,7,76,0,9,0,0,0,4,0,4,0,67,220,node220
50,,0,100,0,0,0,0,0,0,0,0,,67,221,node221
50,,0,99,0,1,0,0,0,0,0,0,,68,222,node222
50,,0,99,0,1,0,0,0,0,0,0,,67,223,node223
50,,0,81,0,9,0,0,0,1,0,9,0,67,224,node224
50,,0,100,0,0,0,0,0,0,0,0,,67,225,node225
50,,0,100,0,0,0,0,0,0,0,0,,67,226,node226
50,,0,100,0,0,0,0,0,0,0,0,,67,227,node227
50,,0,100,0,0,0,0,0,0,0,0,,67,228,node228
50,,0,100,0,0,0,0,0,0,0,0,,67,229,node229
50,,0,99,0,1,0,0,0,0,0,0,,67,230,node230
50,,0,100,0,0,0,0,0,0,0,0,,67,231,node231
50,,0,92,0,3,0,0,9,0,0,5,0,68,232,node232
50,,0,98,0,2,0,0,0,0,0,0,,67,233,node233
50,,0,100,0,0,0,0,0,0,0,0,,68,234,node234
50,,0,81,0,9,0,0,0,1,0,9,0,67,235,node235
50,,0,99,0,1,0,0,0,0,0,0,,67,236,node236
50,,0,100,0,0,0,0,0,0,0,0,,67,237,node237
50,,0,90,0,4,0,0,0,0,0,6,0,67,238,node238
50,,0,99,0,1,0,0,0,0,0,0,,67,239,node239
50,,0,100,0,0,0,0,0,0,0,0,,67,240,node240
50,,0,100,0,0,0,0,0,0,0,0,,67,241,node241
50,,0,100,0,0,0,0,0,0,0,0,,67,242,node242
50,,0,100,0,0,0,0,0,0,0,0,,67,243,node243
50,,0,100,0,0,0,0,0,0,0,0,,67,244,node244
50,,0,96,0,4,0,0,0,0,0,0,,42,245,node245
50,,0,100,0,0,0,0,0,0,0,0,,67,246,node246
50,,0,96,0,4,0,0,0,0,0,0,,67,247,node247
50,,0,98,0,2,0,0,0,0,0,0,,67,248,node248
50,,0,100,0,0,0,0,0,0,0,0,,67,249,node249
50,,0,92,0,3,0,0,9,0,0,5,0,68,250,node250
50,,0,98,0,2,0,0,0,0,0,0,,67,251,node251
50,,0,100,0,0,0,0,0,0,0,0,,67,252,node252
50,,7,76,0,9,0,0,0,4,0,4,0,67,253,node253
50,,0,81,0,9,0,0,0,1,0,9,0,67,254,node254
50,,0,81,0,9,0,0,0,1,0,9,0,67,255,node255
50,,0,100,0,0,0,0,0,0,0,0,,68,256,node256
50,,0,100,0,0,0,0,0,0,0,0,,68,257,node257
50,,0,100,0,0,0,0,0,0,0,0,,68,258,node258
50,,0,100,0,0,0,0,0,0,0,0,,68,259,node259
50,,0,100,0,0,0,0,0,0,0,0,,68,260,node260
50,,0,100,0,0,0,0,0,0,0,0,,68,261,node261
50,,0,100,0,0,0,0,0,0,0,0,,68,262,node262
50,,0,100,0,0,0,0,0,0,0,0,,68,263,node263
50,,0,100,0,0,0,0,0,0,0,0,,68,264,node264
50,,0,100,0,0,0,0,0,0,0,0,,68,265,node265
50,,0,100,0,0,0,0,0,0,0,0,,68,266,node266
50,,0,100,0,0,0,0,0,0,0,0,,68,267,node267
50,,0,100,0,0,0,0,0,0,0,0,,68,268,node268
50,,0,100,0,0,0,0,0,0,0,0,,68,269,node269
50,,0,100,0,0,0,0,0,0,0,0,,68,270,node270
50,,0,100,0,0,0,0,0,0,0,0,,68,271,node271
50,,0,100,0,0,0,0,0,0,0,0,,68,272,node272
50,,0,100,0,0,0,0,0,0,0,0,,68,273,node273
50,,0,100,0,0,0,0,0,0,0,0,,68,274,node274
50,,0,100,0,0,0,0,0,0,0,0,,68,275,node275
50,,0,100,0,0,0,0,0,0,0,0,,68,276,node276
50,,0,100,0,0,0,0,0,0,0,0,,68,277,node277
50,,0,100,0,0,0,0,0,0,0,0,,68,278,node278
50,,0,100,0,0,0,0,0,0,0,0,,68,279,node279
50,,0,100,0,0,0,0,0,0,0,0,,67,280,node280
50,,0,99,0,1,0,0,0,0,0,0,,67,281,node281
50,,0,99,0,1,0,0,0,0,0,0,,67,282,node282
50,,0,100,0,0,0,0,0,0,0,0,,67,283,node283
50,,0,100,0,0,0,0,0,0,0,0,,67,284,node284
50,,0,100,0,0,0,0,0,0,0,0,,68,285,node285
50,,0,97,0,2,0,0,0,0,0,1,0,68,286,node286
50,,0,98,0,2,0,0,0,0,0,0,,67,287,node287
50,,0,100,0,0,0,0,0,0,0,0,,67,288,node288
50,,0,100,0,0,0,0,0,0,0,0,,67,289,node289
50,,0,99,0,1,0,0,0,0,0,0,,67,290,node290
50,,0,100,0,0,0,0,0,0,0,0,,67,291,node291
50,,0,100,0,0,0,0,0,0,0,0,,67,292,node292
50,,0,90,0,4,0,0,0,0,0,6,0,67,293,node293
50,,0,100,0,0,0,0,0,0,0,0,,67,294,node294
50,,0,100,0,0,0,0,0,0,0,0,,67,295,node295
50,,0,96,0,4,0,0,0,0,0,0,,67,296,node296
50,,0,100,0,0,0,0,0,0,0,0,,67,297,node297
50,,0,98,0,2,0,0,0,0,0,0,,67,298,node298
50,,7,76,0,9,0,0,0,4,0,4,0,67,299,node299
50,,0,96,0,4,0,0,0,0,0,0,,42,300,node300
50,,0,100,0,0,0,0,0,0,0,0,,67,301,node301
50,,0,81,0,9,0,0,0,1,0,9,0,67,302,node302
50,,0,100,0,0,0,0,0,0,0,0,,67,303,node303
50,,0,96,0,4,0,0,0,0,0,0,,67,304,node304
50,,0,100,0,0,0,0,0,0,0,0,,67,305,node305
50,,0,100,0,0,0,0,0,0,0,0,,67,306,node306
50,,0,98,0,2,0,0,0,0,0,0,,67,307,node307
50,,0,96,0,4,0,0,0,0,0,0,,67,308,node308
50,,0,100,0,0,0,0,0,0,0,0,,67,309,node309
50,,0,99,0,1,0,0,0,0,0,0,,67,310,node310
50,,7,76,0,9,0,0,0,4,0,4,0,67,311,node311
50,,0,98,0,2,0,0,0,0,0,0,,67,312,node312
50,,0,100,0,0,0,0,0,0,0,0,,67,313,node313
50,,0,100,0,0,0,0,0,0,0,0,,67,314,node314
50,,0,96,0,4,0,0,0,0,0,0,,67,315,node315
50,,0,96,0,4,0,0,0,0,0,0,,42,316,node316
50,,0,100,0,0,0,0,0,0,0,0,,67,317,node317
50,,7,76,0,9,0,0,0,4,0,4,0,67,318,node318
50,,0,100,0,0,0,0,0,0,0,0,,67,319,node319
50,,0,99,0,1,0,0,0,0,0,0,,68,320,node320
50,,0,100,0,0,0,0,0,0,0,0,,67,321,node321
50,,0,99,0,1,0,0,0,0,0,0,,67,322,node322
50,,0,90,0,4,0,0,0,0,0,6,0,67,323,node323
50,,0,100,0,0,0,0,0,0,0,0,,67,324,node324
50,,0,96,0,4,0,0,0,0,0,0,,42,325,node325
50,,0,90,0,4,0,0,0,0,0,6,0,67,326,node326
50,,0,99,0,1,0,0,0,0,0,0,,68,327,node327
50,,0,97,0,2,0,0,0,0,0,1,0,68,328,node328
50,,0,99,0,1,0,0,0,0,0,0,,68,329,node329
50,,0,98,0,2,0,0,0,0,0,0,,67,330,node330
50,,0,92,0,3,0,0,9,0,0,5,0,68,331,node331
50,,0,92,0,3,0,0,9,0,0,5,0,68,332,node332
50,,0,99,0,1,0,0,0,0,0,0,,68,333,node333
50,,0,96,0,4,0,0,0,0,0,0,,42,334,node334
50,,7,76,0,9,0,0,0,4,0,4,0,67,335,node335
50,,0,100,0,0,0,0,0,0,0,0,,68,336,node336
50,,0,100,0,0,0,0,0,0,0,0,,68,337,node337
50,,0,100,0,0,0,0,0,0,0,0,,68,338,node338
50,,0,100,0,0,0,0,0,0,0,0,,68,339,node339
50,,0,100,0,0,0,0,0,0,0,0,,68,340,node340
50,,0,100,0,0,0,0,0,0,0,0,,68,341,node341
50,,0,100,0,0,0,0,0,0,0,0,,68,342,node342
50,,0,100,0,0,0,0,0,0,0,0,,68,343,node343
50,,0,100,0,0,0,0,0,0,0,0,,68,344,node344
50,,0,100,0,0,0,0,0,0,0,0,,68,345,node345
50,,0,100,0,0,0,0,0,0,0,0,,68,346,node346
50,,0,100,0,0,0,0,0,0,0,0,,68,347,node347
50,,0,100,0,0,0,0,0,0,0,0,,68,348,node348
50,,0,100,0,0,0,0,0,0,0,0,,68,349,node349
50,,0,100,0,0,0,0,0,0,0,0,,68,350,node350
50,,0,100,0,0,0,0,0,0,0,0,,68,351,node351
50,,7,76,0,9,0,0,0,4,0,4,0,67,352,node352
50,,0,100,0,0,0,0,0,0,0,0,,67,353,node353
50,,0,98,0,2,0,0,0,0,0,0,,67,354,node354
50,,0,100,0,0,0,0,0,0,0,0,,67,355,node355
50,,0,99,0,1,0,0,0,0,0,0,,68,356,node356
50,,0,100,0,0,0,0,0,0,0,0,,67,357,node357
50,,0,92,0,3,0,0,9,0,0,5,0,68,358,node358
50,,0,96,0,4,0,0,0,0,0,0,,67,359,node359
50,,0,100,0,0,0,0,0,0,0,0,,68,360,node360
50,,0,100,0,0,0,0,0,0,0,0,,68,361,node361
50,,0,100,0,0,0,0,0,0,0,0,,68,362,node362
50,,0,100,0,0,0,0,0,0,0,0,,68,363,node363
50,,0,100,0,0,0,0,0,0,0,0,,68,364,node364
50,,0,100,0,0,0,0,0,0,0,0,,68,365,node365
50,,0,100,0,0,0,0,0,0,0,0,,68,366,node366
50,,0,100,0,0,0,0,0,0,0,0,,68,367,node367
50,,0,90,0,4,0,0,0,0,0,6,0,67,368,node368
50,,0,96,0,4,0,0,0,0,0,0,,67,369,node369
50,,0,92,0,3,0,0,9,0,0,5,0,68,370,node370
50,,7,76,0,9,0,0,0,4,0,4,0,67,371,node371
50,,0,98,0,2,0,0,0,0,0,0,,67,372,node372
50,,0,99,0,1,0,0,0,0,0,0,,67,373,node373
50,,0,100,0,0,0,0,0,0,0,0,,67,374,node374
50,,0,100,0,0,0,0,0,0,0,0,,68,375,node375
50,,0,100,0,0,0,0,0,0,0,0,,68,376,node376
50,,0,100,0,0,0,0,0,0,0,0,,68,377,node377
50,,0,100,0,0,0,0,0,0,0,0,,68,378,node378
50,,0,100,0,0,0,0,0,0,0,0,,68,379,node379
50,,0,100,0,0,0,0,0,0,0,0,,68,380,node380
50,,0,100,0,0,0,0,0,0,0,0,,68,381,node381
50,,0,100,0,0,0,0,0,0,0,0,,68,382,node382
50,,0,100,0,0,0,0,0,0,0,0,,68,383,node383
50,,0,97,0,2,0,0,0,0,0,1,0,68,384,node384
50,,0,99,0,1,0,0,0,0,0,0,,67,385,node385
50,,0,96,0,4,0,0,0,0,0,0,,67,386,node386
50,,0,99,0,1,0,0,0,0,0,0,,68,387,node387
50,,0,98,0,2,0,0,0,0,0,0,,67,388,node388
50,,0,100,0,0,0,0,0,0,0,0,,67,389,node389
50,,0,100,0,0,0,0,0,0,0,0,,67,390,node390
50,,0,90,0,4,0,0,0,0,0,6,0,67,391,node391
50,,0,100,0,0,0,0,0,0,0,0,,68,392,node392
50,,0,100,0,0,0,0,0,0,0,0,,68,393,node393
50,,0,100,0,0,0,0,0,0,0,0,,68,394,node394
50,,0,100,0,0,0,0,0,0,0,0,,68,395,node395
50,,0,100,0,0,0,0,0,0,0,0,,68,396,node396
50,,0,100,0,0,0,0,0,0,0,0,,68,397,node397
50,,0,100,0,0,0,0,0,0,0,0,,68,398,node398
50,,0,100,0,0,0,0,0,0,0,0,,68,399,node399
50,,0,100,0,0,0,0,0,0,0,0,,68,400,node400
50,,0,100,0,0,0,0,0,0,0,0,,68,401,node401
50,,0,100,0,0,0,0,0,0,0,0,,68,402,node402
50,,0,100,0,0,0,0,0,0,0,0,,68,403,node403
50,,0,100,0,0,0,0,0,0,0,0,,68,404,node404
50,,0,100,0,0,0,0,0,0,0,0,,68,405,node405
50,,0,100,0,0,0,0,0,0,0,0,,68,406,node406
50,,0,100,0,0,0,0,0,0,0,0,,68,407,node407
50,,0,100,0,0,0,0,0,0,0,0,,68,408,node408
50,,0,100,0,0,0,0,0,0,0,0,,68,409,node409
50,,0,100,0,0,0,0,0,0,0,0,,68,410,node410
50,,0,100,0,0,0,0,0,0,0,0,,68,411,node411
50,,0,100,0,0,0,0,0,0,0,0,,68,412,node412
50,,0,100,0,0,0,0,0,0,0,0,,68,413,node413
50,,0,100,0,0,0,0,0,0,0,0,,68,414,node414
50,,0,100,0,0,0,0,0,0,0,0,,68,415,node415
50,,0,100,0,0,0,0,0,0,0,0,,68,416,node416
50,,0,100,0,0,0,0,0,0,0,0,,68,417,node417
50,,0,100,0,0,0,0,0,0,0,0,,68,418,node418
50,,0,100,0,0,0,0,0,0,0,0,,68,419,node419
50,,0,100,0,0,0,0,0,0,0,0,,68,420,node420
50,,0,100,0,0,0,0,0,0,0,0,,68,421,node421
50,,0,100,0,0,0,0,0,0,0,0,,68,422,node422
50,,0,100,0,0,0,0,0,0,0,0,,68,423,node423
50,,0,100,0,0,0,0,0,0,0,0,,68,424,node424
50,,0,100,0,0,0,0,0,0,0,0,,68,425,node425
50,,0,100,0,0,0,0,0,0,0,0,,68,426,node426
50,,0,100,0,0,0,0,0,0,0,0,,68,427,node427
50,,0,100,0,0,0,0,0,0,0,0,,68,428,node428
50,,0,100,0,0,0,0,0,0,0,0,,68,429,node429
50,,0,100,0,0,0,0,0,0,0,0,,68,430,node430
50,,0,100,0,0,0,0,0,0,0,0,,68,431,node431
50,,0,100,0,0,0,0,0,0,0,0,,68,432,node432
50,,0,100,0,0,0,0,0,0,0,0,,68,433,node433
50,,0,100,0,0,0,0,0,0,0,0,,68,434,node434
50,,0,100,0,0,0,0,0,0,0,0,,68,435,node435
50,,0,100,0,0,0,0,0,0,0,0,,68,436,node436
50,,0,100,0,0,0,0,0,0,0,0,,68,437,node437
50,,0,100,0,0,0,0,0,0,0,0,,68,438,node438
50,,0,100,0,0,0,0,0,0,0,0,,68,439,node439
50,,0,100,0,0,0,0,0,0,0,0,,68,440,node440
